ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,Month,Year
8.381347449,190.8774698,1905.86968,7.816636047,331.4845301,324.0473755,16.62093299,48.17335938,2.604959925,0,9,2019
8.457901037,114.764176,1153.9645,2.059152583,322.0595876,672.5569992,16.47204469,42.98984918,3.445756223,0,7,2012
7.595228724,194.7338584,511.57688,2.014037456,325.9008186,481.1956735,10.23827087,64.2039637,6.494249467,0,8,2020
7.535700191,159.1880501,999.57554,3.171461531,330.8271328,305.6294093,17.20749438,55.5289486,4.822967485,0,5,2020
8.284852047,132.6703047,13630.04731,6.424098533,365.9612578,330.0837229,9.53449908,77.13188934,4.184873593,0,2,2019
8.142330913,127.4926487,922.56631,3.907603175,328.6002209,232.613624,16.19894784,52.96746903,4.969149725,0,10,2013
7.276863125,176.420972,1218.39575,1.01240403,305.3829137,507.027006,12.014243,101.8513931,2.748428797,0,10,2020
7.744130994,153.2121498,595.69773,1.599655621,382.0607072,300.0624866,17.14990713,52.43761714,3.723776038,0,1,2010
6.12018291,54.45041534,1451.86259,6.866434553,293.8407027,465.4998707,11.98363521,79.34988134,4.454641301,0,5,2011
6.306864459,184.3286927,1752.53328,1.394305286,399.9817546,503.96411,12.7850155,71.04548037,3.385508444,0,12,2020
8.817402774,55.07335617,1135.70319,2.774259209,283.8029671,345.0198518,16.81650685,60.92371296,3.345910382,0,2,2012
6.453416583,111.1428443,1459.5646,4.70016264,311.2953289,489.7968884,11.10346653,74.0073726,4.21067784,0,11,2014
6.747415283,162.4855064,922.66707,2.587108626,359.4265371,559.6293401,17.33709148,54.79876743,1.687624505,0,4,2010
6.85269684,182.4544618,977.73884,3.941652254,298.0824623,590.507222,14.32663819,68.37096811,3.78880332,0,10,2013
7.795957801,164.0573887,564.83929,2.870777724,259.1649652,378.6589218,13.74659793,95.89849469,3.584985024,0,4,2012
6.512737124,143.099103,1385.51059,2.608491262,219.5534368,385.8128184,18.18887253,76.02136709,3.282061393,0,1,2009
5.679330465,140.0000279,500.98264,6.396364452,333.2109033,505.2959224,9.422744515,47.10018614,3.696119712,0,4,2018
6.659755434,113.9370819,930.25175,3.686890401,369.5329965,343.2427106,13.88883433,82.10099962,3.172375491,0,12,2012
7.873271693,159.347492,1773.38717,1.381059062,304.5352242,501.7432181,13.22103363,42.38866132,5.25648355,0,2,2014
7.000523221,257.595883,988.04922,1.01240403,333.8488419,387.6295723,13.30068825,48.65189043,3.96599397,0,7,2014
7.257930995,120.5601296,26136.31357,3.138522187,355.0872579,360.7556743,12.62647377,60.19235078,3.919827045,0,1,2020
8.228572946,228.4099426,1924.47273,1.818299645,385.9756505,342.5013872,17.7470368,85.3380533,4.433285888,0,9,2009
7.121458435,109.3305028,824.70595,4.109223464,350.4879387,411.1936211,13.4538722,73.71021796,4.669239858,0,11,2021
7.372611796,228.756819,10343.37885,4.725336459,332.1960482,379.5988064,16.27485657,55.18334729,3.299047219,0,5,2017
6.34882742,222.2687935,22746.06166,2.47360357,418.559347,320.3547809,17.37573935,61.62982262,4.297994791,0,7,2012
6.176233698,161.1862351,1182.18375,4.984834775,291.9186741,436.9215083,13.30288014,55.5289486,4.72550711,0,9,2021
6.615350135,123.2232876,61227.19601,4.571048685,366.0517519,334.2116689,12.84182829,70.26635473,5.045982883,0,5,2018
8.460567816,195.7440741,1080.89621,4.834782346,317.6933312,573.4002951,17.61522935,82.01605804,2.43608559,0,12,2022
7.974065001,108.9166292,1723.48552,4.985185734,279.0010038,379.5645636,15.31397775,73.77900664,2.362886022,0,1,2013
7.607223911,146.9928578,1940.90625,3.743846784,365.0609657,452.9702847,12.87796036,68.85219615,3.736228471,0,7,2010
7.53141524,156.8411949,1146.32666,7.434492748,306.4511896,415.3383369,16.65141466,84.55108087,3.465331089,0,4,2015
8.394509585,117.1697842,1918.63327,2.685064431,340.2759489,370.274621,9.504879668,67.04963886,2.568079877,0,7,2010
4.740056688,173.6777021,947.0014,3.111168187,244.7951979,364.4801067,19.203046,79.47397741,3.500166976,0,4,2011
8.445219159,184.156604,35775.7934,1.199455397,366.6447662,430.4068943,9.439925286,55.69739952,2.688643285,0,1,2012
6.980061939,178.5887535,921.89897,4.308613153,366.6684085,446.8396726,17.40042588,63.94417834,3.848306967,0,3,2020
7.526680395,155.6757769,1265.18387,7.098458253,360.2955743,425.8680392,15.70432315,60.91203353,3.893766831,0,9,2022
8.376279725,196.7085281,584.86585,3.737665425,446.7240162,433.4604373,19.33914307,96.94410397,3.802426744,0,2,2017
6.987689695,97.20403999,579.20271,5.265718338,294.3157326,412.7085568,9.177841645,77.18579204,2.962852429,0,10,2014
7.558076302,153.8646454,21542.83003,4.563008686,345.2052222,414.4270167,12.35389619,60.14584226,3.13060894,0,12,2010
5.651933841,166.5924252,1620.20995,1.286965468,307.7044736,277.5880746,10.66503022,65.30441362,2.741791308,0,2,2010
7.886670009,195.4431596,947.28156,7.278911619,318.7889329,465.4998707,18.85714111,55.4938816,2.010728686,0,1,2007
8.3032638,144.1200303,524.2857,1.597431141,274.9590279,464.5733382,15.31487917,55.70678076,3.408168792,0,4,2017
5.907078269,180.2909076,25131.66528,3.535251941,328.1769777,269.4490512,12.85423898,55.39361301,3.870338847,0,1,2020
7.514810294,85.24693749,1785.5601,6.010568766,351.3188263,418.3301951,9.105812815,99.13033596,4.469430538,0,7,2020
6.733266883,56.88969775,766.58181,5.119307359,309.4511867,373.5482145,9.333898337,84.79879219,4.383823385,0,1,2016
6.959877642,59.76137951,1461.42699,4.563008686,345.7142058,307.6913606,12.05141657,69.90483487,3.561962572,0,2,2018
6.756659807,78.03899784,941.5168,4.613908586,368.5164413,307.877571,10.82784022,60.43603209,4.226949554,0,9,2007
7.482791276,173.3754984,14547.88548,7.173229426,301.4297473,462.2011629,17.75170539,48.78311166,3.759326201,0,9,2012
6.783888468,136.9768791,32951.31637,1.827267955,366.9678733,369.3381209,15.72546712,31.55501016,4.724456578,0,8,2019
7.030975838,196.9000984,37279.12895,7.816636047,368.9412139,477.2353813,18.44303119,65.39948447,3.38970529,0,4,2018
5.258414737,199.2853743,14450.17575,3.295486468,352.5058976,476.2317098,10.59013668,38.19247335,4.77880815,0,3,2017
7.673109415,128.6200791,1772.70245,1.60097671,343.032161,412.0389222,15.35087273,65.33324119,4.168526118,0,3,2022
6.499242504,209.6831396,963.19418,3.474189928,349.9228521,361.1075365,17.01078491,68.85219615,4.763578512,0,12,2009
6.243279004,178.2005415,1603.61995,6.906910694,323.8327374,471.8575107,16.61424751,71.9838514,3.800552599,0,3,2015
6.823642006,174.1849764,696.47748,2.159115714,369.2238515,388.969021,4.466771969,50.66314995,3.893377808,0,1,2007
7.908701008,168.9172727,670.79564,3.627483789,379.0407088,511.4375201,10.39679564,52.2377358,2.604707845,0,3,2014
6.161779499,195.8671168,1726.78198,3.293314469,336.648207,341.7164586,15.099588,82.36469151,3.854771516,0,4,2017
7.753936118,155.2714251,818.33223,2.006236696,321.8140325,386.2983586,18.06347006,47.02138185,4.531920781,0,2,2019
6.920799599,199.064672,1394.01548,2.667757959,296.2388769,331.3789519,10.36262263,86.16597061,4.062907043,0,8,2016
6.420640206,190.992873,683.81383,2.73522452,409.9187017,477.0239651,13.6060853,89.02719617,3.123166159,0,10,2009
7.098245544,184.3930427,1927.01858,8.399729962,323.9564921,581.0781564,12.73604425,64.8727034,3.802426744,0,5,2018
6.709822001,160.4320288,1329.68622,2.053773491,282.5398923,445.370944,12.67950093,59.04699355,4.116347641,0,4,2020
6.499067998,169.4027765,956.15328,2.210066015,418.559347,418.4194715,8.803475287,60.48388466,4.592959344,0,11,2019
7.361599832,202.4136379,49341.42128,4.563008686,303.7901342,324.0473755,8.803475287,71.9838514,3.522486463,0,3,2013
6.185924892,181.4134021,946.17264,3.990082119,408.8559024,286.9215581,13.71173747,62.69547135,5.044306092,0,4,2015
6.684491211,163.5933393,1180.04595,4.548204256,290.7032363,413.2142305,15.84784937,81.19341217,4.131911908,0,7,2012
6.47237105,186.695632,1027.87481,1.723739531,384.9437789,403.5604823,13.88135748,71.83405763,2.876995631,0,8,2012
7.002479941,171.1666464,1771.73883,3.960630997,251.4434997,336.1988372,14.37114822,71.97660103,3.092940473,0,10,2015
7.183108734,105.5295267,771.57659,3.353962203,317.8375252,341.3885767,14.33539517,53.95586633,4.476991215,0,6,2012
7.941484057,156.1108292,985.52155,3.75405782,288.6784626,217.3583296,11.77619253,72.54525642,3.511984837,0,11,2017
10.28412608,182.0513945,956.94943,7.717662268,387.356938,344.5995093,14.22591746,72.5085229,5.198985504,0,5,2010
6.602539772,130.5678483,17329.80216,2.224983624,341.3464431,424.2570133,13.55036657,73.42542759,1.917754393,0,6,2016
6.262907282,195.4290618,32251.35965,3.754872366,299.0864179,480.8785436,14.06295595,53.79972018,5.24210533,0,10,2009
7.893818459,128.2526816,1321.14953,1.73550146,211.8515923,579.4618244,15.2663309,82.86093623,5.013463351,0,5,2013
6.053957746,166.7206667,1129.46956,1.602319873,276.9218348,525.8794084,10.1805138,65.2295512,5.227609397,0,10,2022
7.873271693,184.478465,1188.23274,3.608740904,309.2176507,433.3816667,15.2880379,57.16455582,3.906526285,0,5,2007
7.301903491,220.5018877,1964.99394,1.143524174,387.5188104,368.4549914,13.86396488,54.5742543,2.496342612,0,5,2012
7.24019447,178.6288431,831.98367,4.563008686,348.4081949,325.7923996,14.91532506,71.34213154,3.619545637,0,1,2013
6.054003678,180.8590906,682.13056,2.266344231,342.9993828,375.0820594,9.184400747,90.30630974,2.72365054,0,1,2022
8.470941264,129.1183544,1514.60905,1.165765796,356.1365179,449.9189927,16.20237144,38.04151583,5.767354666,0,11,2018
5.675294715,178.2005415,807.0268,4.651826139,383.6678659,583.4364875,16.35737458,39.44859287,4.641041336,0,11,2010
6.728305257,170.1909123,1335.45869,4.478373366,359.1869012,328.3633983,17.88359172,56.40970792,3.25627469,0,4,2021
4.103867855,179.7195206,858.37772,3.826911596,343.0415751,324.427772,19.49539316,48.96599558,3.315070593,0,4,2014
7.985406394,185.6300088,1764.78013,6.931786686,321.5859356,348.9529034,17.40581772,71.42897842,4.333636278,0,7,2014
7.328480561,187.4525429,27352.34341,1.895062624,359.4265371,452.1872326,7.168607177,98.36865575,4.534960273,0,3,2010
5.91375532,193.4739017,1925.51068,3.371281005,306.8925996,427.2167645,13.4752729,92.9457572,4.557707495,0,10,2021
4.835297728,171.6950224,1771.73883,10.52055501,340.9755587,474.0077155,13.67547972,78.46849123,2.853767349,0,11,2021
6.615981652,144.2095352,1791.98315,6.707094592,351.1613311,660.2549463,10.64455442,46.21319792,3.165632391,0,9,2014
7.129282388,52.38526452,790.82265,1.528712498,374.3091305,576.0460835,16.142284,73.00154536,4.415596156,0,5,2013
7.226592711,124.9328968,1311.76498,9.160739639,310.6602841,287.5729466,17.44565606,50.14160182,3.024968487,0,3,2008
7.582941677,191.5332266,667.05472,4.531581224,313.8469725,511.4851573,13.74936289,91.11869819,4.122850191,0,12,2021
7.257930995,197.2802485,558.10142,3.974654211,275.0556418,294.6365314,6.658138625,46.32896733,5.303581361,0,8,2022
6.960338114,178.6580737,784.81716,3.925332537,348.4081949,410.568172,11.29178773,87.83904965,4.822967485,0,1,2019
6.081615358,179.9197108,660.33927,2.475033997,405.8298938,437.2989953,10.26940171,70.47088907,3.94060453,0,2,2019
6.888842932,72.59197226,1364.12485,6.568657941,354.2502518,481.3417739,13.88883433,59.26709921,3.074799306,0,4,2010
6.422850008,165.1681363,1387.83167,4.465404958,328.9398171,496.1051876,14.85222533,53.95586633,3.927980576,0,10,2014
6.028101118,154.4183296,553.26868,2.502012986,325.4784227,400.9043497,13.17830067,78.56818212,3.253920433,0,11,2022
6.255070001,79.73239232,718.57474,4.774591678,395.4959539,358.9095886,9.745282009,67.23005672,3.946227719,0,1,2022
6.660461917,168.0989354,1040.50817,1.159959655,357.0828184,461.5304456,17.47278848,89.92425262,2.653126688,0,4,2010
6.968584035,85.15508136,1643.94507,1.574073665,330.8056517,554.2213897,16.09552023,80.69356765,4.792527452,0,5,2007
7.8893621,64.74315695,1105.59206,1.02142404,387.6686088,369.0443258,12.27307332,81.36856759,2.957441071,0,6,2017
6.890274539,152.1230747,554.28965,2.458609195,363.4727979,338.8141646,15.68436202,62.02230789,4.775201718,0,4,2017
8.292437581,187.8081117,1983.80239,6.401045767,318.7889329,379.1379772,12.0491306,59.97215953,3.91360184,0,1,2019
6.648962394,52.97744525,56320.58698,4.234481178,324.0480348,395.4070038,16.407803,67.1813408,4.404132196,0,2,2010
6.023022741,150.7183614,511.62755,9.274119529,302.3936053,419.5129576,14.90872539,57.35634746,3.835305908,0,9,2011
8.167792632,149.1281524,901.016,4.563008686,327.1722524,389.9780973,10.28928812,32.76116092,3.855894987,0,11,2009
6.328553081,75.82797047,1254.57529,2.690316552,371.3027473,458.9239774,10.00814598,31.17403937,4.863377535,0,6,2022
6.356511062,163.6246234,1163.70371,1.103355914,417.3402677,311.6355739,13.02792065,68.75086751,3.165632391,0,11,2013
8.189940209,138.2239834,1601.26767,3.49512883,335.8944564,577.40281,5.196716755,74.94821697,3.778302162,0,6,2017
7.818274839,184.5417086,627.77777,3.015013973,297.8371878,340.6306415,14.68592683,70.79303618,4.614400405,0,3,2007
7.248991198,162.4782263,14550.41701,2.597522138,356.6452541,522.888054,13.31272274,84.05710054,3.916114733,0,2,2010
7.797668281,198.405453,1727.18483,1.271526354,317.8375252,464.024917,11.21565402,88.77196932,4.028042401,0,7,2013
6.339142826,185.0879142,1645.50641,5.454475986,358.9786197,374.9946896,17.01285622,67.1813408,3.437946395,0,5,2007
9.177869866,155.2714251,584.152,4.563008686,258.1911841,517.9259457,18.03523754,55.1902192,2.148611536,0,6,2007
6.027334563,233.8562191,1130.50171,3.878825167,320.2589172,325.3877076,9.438369333,38.24942665,5.553173841,0,12,2020
8.408766231,178.2236826,1242.14779,5.184409631,344.5241793,475.2957333,14.36366131,52.33146225,2.779901842,0,12,2008
8.387319325,120.0217261,525.22501,6.826782139,231.7242248,474.6179536,13.98089093,71.42897842,4.404132196,0,8,2007
8.410625565,152.6628569,1323.07125,3.924680244,332.8237989,385.1146477,15.11602281,78.87860429,4.255979651,0,12,2017
6.352553806,191.5268744,1749.62751,4.079266208,384.9437789,351.4802796,11.0539246,49.15663955,4.904837415,0,1,2014
6.711357169,153.5697617,1845.34205,1.168771477,361.9714189,418.2698062,14.17531654,75.37640814,4.291668967,0,3,2015
6.63036382,191.7313467,1305.85877,2.791599794,339.8290139,445.931207,9.343333976,57.03352177,4.223883711,0,8,2008
8.00754122,196.7827837,1110.15739,6.19491,341.1001152,373.0501016,17.58155748,63.6268939,4.126407533,0,6,2009
7.301563449,176.8664829,20320.10845,1.749892687,328.2402892,431.4760403,10.28528265,79.69207986,4.753358184,0,7,2013
6.38171958,185.680004,1863.20435,2.905034674,345.1392345,596.0763683,12.1987325,78.50149245,3.030107847,0,7,2016
7.618119572,192.9244476,19003.9639,7.856311801,319.4771873,472.3299948,16.69026572,61.12507973,3.329600783,0,4,2010
7.376161138,130.1403969,23158.3891,2.183323229,326.3979533,432.0307099,16.15159981,68.61239104,4.178478951,0,8,2011
7.369911642,181.6891637,1341.05411,2.204049362,335.6524539,355.5273068,13.97073238,62.73859411,3.41068554,0,2,2021
8.192097846,185.9250211,1891.45562,6.375449253,380.7684782,485.093167,15.74063873,69.15760946,3.893070403,0,9,2016
7.358921036,173.1539151,965.96954,2.150883844,385.8874683,355.5273068,10.65093547,77.37136148,3.763905903,0,5,2014
8.154531511,148.2518469,1485.37011,2.17268846,307.6671229,567.4636696,8.866966526,70.75818969,2.847843538,0,1,2019
6.364155674,180.1197279,1466.54786,4.247684651,285.4326814,547.7021369,13.78998507,53.30375957,3.594990864,0,12,2018
7.131221859,141.6735435,1528.33818,4.932753637,278.7422964,503.1121474,16.94829245,55.83596571,5.712792127,0,8,2008
7.299530167,160.4430648,768.80863,4.271257682,334.4777948,341.7601979,16.55717663,76.46942648,5.116406585,0,5,2017
7.49651068,178.7166329,1840.89352,4.713534509,377.3443719,473.8141914,14.56781892,39.49726396,2.545631345,0,3,2009
6.884981084,92.92606188,1570.1205,7.936652409,343.2583593,476.4586674,15.54796357,67.74551459,4.125750333,0,9,2013
7.58268295,134.1873316,549.02588,2.778969235,378.6754561,629.2812475,14.82644147,55.40111272,4.166105474,0,4,2016
7.40265315,82.80831345,1824.59056,2.309538329,332.0026304,406.2451288,14.5297793,67.62724106,4.713719499,0,4,2011
8.394509585,199.4994515,746.35474,4.563008686,304.173434,322.5334232,11.78126502,67.30422419,3.04829206,0,11,2011
7.990658239,68.4805604,1360.12657,2.148941019,361.9714189,563.7199667,15.68282106,19.73898098,5.13805579,0,10,2022
7.031684051,90.15284381,508.15241,7.747547481,357.7310768,401.0637637,16.83678552,58.26530475,3.493053886,0,5,2019
6.03956779,160.6407557,1550.19973,4.453252427,369.190878,395.9768245,10.06607565,50.88600603,4.70047023,0,11,2016
7.423586012,178.2236826,1740.33878,1.240386676,323.4000316,504.908752,13.05334011,41.12138241,3.515672079,0,7,2013
7.349653377,165.6875477,1259.88937,3.711443956,331.0367763,367.6889906,11.13215006,90.52753632,2.98809301,0,10,2007
6.380228689,183.0736286,1918.82857,4.534583997,356.1365179,328.5584399,10.67551753,85.35804917,3.416625245,0,8,2008
6.31407747,83.82864279,1545.87838,4.113818028,338.5211763,251.0208987,13.80007075,77.79653007,3.38304892,0,9,2010
7.607223911,193.1580764,1797.05181,2.633564161,358.847115,468.3769554,10.84773685,78.43925129,2.659977662,0,10,2021
6.128425635,150.07609,841.11359,2.394342644,417.3402677,384.783185,11.33748863,50.77420795,4.237643894,0,9,2015
7.197795992,223.0316376,20855.27232,1.198951711,389.2256729,343.8952418,10.78050121,93.74033372,2.877062813,0,8,2015
7.459013762,138.7738949,1025.89482,4.271257682,334.5519655,480.3107142,14.5570684,69.26020923,3.673135983,0,8,2013
7.529711531,75.82797047,1110.97716,7.660376472,375.097188,299.4049766,11.97141687,62.95426002,3.167582571,0,10,2008
8.151248962,108.3282171,15979.06027,2.135811861,304.2831932,397.6849857,14.01805625,77.57639616,5.152527698,0,10,2008
6.977888715,57.84781095,1049.53112,4.222803677,269.8597989,384.8067303,15.2663309,81.98915623,2.430883294,0,12,2017
8.431777151,190.992873,8535.402956,1.397487035,293.3098537,457.5548272,16.63617401,72.71791977,3.904063423,0,5,2016
7.83431924,92.94302966,38356.2265,4.563008686,192.0335917,434.9545189,18.06347006,45.72130807,3.458352214,0,5,2015
7.835906989,127.8243619,831.38576,6.203675922,387.2455523,462.5351147,13.17076321,48.96599558,3.985250506,0,5,2010
7.382843549,177.5099898,1292.49803,2.065490374,396.4535684,322.3652374,13.38954876,45.49211139,2.545631345,0,4,2013
6.492548669,163.5324323,1293.0095,4.389047711,349.084949,605.3983749,13.50768846,55.49833107,5.062297798,0,4,2017
6.023022741,182.6466585,1472.38997,6.7959158,356.6983008,410.3224303,17.61522935,83.24380782,2.969136099,0,4,2018
6.709822001,175.3372395,1284.93569,2.162086547,304.5102301,379.5988064,15.72546712,78.81085249,5.452362325,0,1,2018
7.016836113,190.837308,995.5404,2.513801063,340.2731714,488.9541644,10.25751471,60.61875415,4.82478639,0,2,2017
6.203322508,78.98595507,1129.25664,4.782236883,317.6933312,525.5329651,13.49078768,41.95229157,2.96418135,0,8,2021
9.175586153,170.3604625,1817.92746,1.173267267,399.0529411,421.220228,13.27889595,61.50798951,5.227609397,0,4,2018
7.385808139,187.4188826,1242.12274,1.537613473,324.0957261,500.5866078,12.45316007,83.62782363,5.525726338,0,7,2018
7.432529212,85.44541442,11592.44562,4.832087903,291.1972605,433.9118039,9.422744515,76.27383934,4.361486286,0,6,2019
10.48560365,159.5067789,600.53873,1.513687027,366.871502,333.9461966,17.95484851,46.10095925,2.887022939,0,2,2010
7.152762789,178.0804423,1201.32881,4.563008686,358.9786197,494.1529743,18.26795085,63.94417834,4.284387096,0,1,2017
8.410460643,90.23134,727.3867,1.18439047,326.4626658,325.0011155,10.75190372,93.91470179,3.937334184,0,7,2012
7.257930995,242.1517339,502.42491,5.796841349,285.5609833,436.1649753,12.81926988,50.15973381,3.7829719,0,3,2007
7.973021269,118.9886822,1142.37503,1.540999333,435.6727646,425.0167571,16.38314048,62.97199489,4.315898406,0,1,2017
6.848329601,159.8862712,1403.12263,2.611546318,334.0542887,344.7169755,17.61865802,80.49849792,3.499774684,0,5,2011
8.27579563,199.4206494,1394.75284,1.287027124,388.3127251,396.0527818,8.666283308,98.36865575,3.678588221,0,8,2016
8.11644657,151.4546802,1701.1216,8.460489787,314.2083463,434.395439,12.78995759,56.95693886,3.038483125,0,5,2020
7.777665366,199.5705251,1322.68833,1.759184358,321.8315126,473.1503877,19.41801315,83.27273575,3.573741106,0,9,2008
7.874671358,160.260964,29551.33415,3.347728403,291.6876535,329.7108394,12.99301224,54.42696837,3.290105906,0,7,2012
6.53936951,144.708561,13095.14916,6.902628165,341.3339517,404.7045963,16.40277346,26.50548404,5.005193167,0,5,2021
6.641174116,105.2471294,1205.81175,4.947531357,275.0556418,402.4649056,12.49050929,85.8291128,3.507227581,0,2,2014
6.44153171,169.1198051,1392.08875,4.382329099,323.351749,615.6111669,11.71889473,43.36049391,4.453443265,0,6,2015
6.799347469,180.2929997,1815.09777,5.202937534,421.39399,399.6064941,13.02799983,68.00050835,4.380796942,0,11,2019
7.257930995,95.00985629,906.50736,9.454207284,437.6471625,429.7464296,15.41647494,62.5531361,3.803908514,0,7,2010
7.088959701,137.6004417,1789.9166,1.066668507,234.8526993,371.4829107,13.74705768,53.15076474,2.963135381,0,9,2013
6.217273135,169.3185048,1277.09127,2.114845849,325.9008186,509.6617816,5.188466455,78.81085249,2.758658531,0,11,2014
7.890263353,103.4647587,600.39341,4.563008686,333.0272047,610.7675763,9.53449908,33.27929799,3.329243166,0,5,2018
7.79603393,131.0861061,1643.13831,7.985668404,274.4933955,674.4434759,11.75171842,54.19852017,2.83390143,0,12,2022
6.628261983,207.8213035,763.20826,4.127811286,351.3453261,425.627814,19.12582536,67.97686941,4.761700804,0,11,2011
7.638833292,111.2558527,691.18545,1.465018823,405.2955591,334.2698796,16.3519115,61.72587637,4.571127866,0,4,2013
6.9777441,53.24376641,1092.81102,3.903513452,334.1808334,649.8057646,12.06350146,68.61587629,4.240821478,0,7,2012
6.623842627,185.4381234,523.36378,2.673195105,345.0007347,351.9973602,16.56939117,64.36111583,4.356279098,0,3,2017
7.114386719,60.45777654,573.34746,3.740936263,332.3319845,437.0513643,5.051694615,85.30071701,4.622667687,0,10,2018
6.413129499,130.6083633,901.37015,2.050033059,365.2086922,566.2506937,17.54543954,53.90817735,4.102719041,0,7,2015
6.82441252,199.4994515,1214.0234,3.005186856,369.6084647,404.7177992,12.99301224,56.63581132,3.605154199,0,8,2021
8.951652135,120.5601296,1424.46337,3.704577307,389.2195856,384.0115576,12.60907668,69.13921994,4.268428858,0,8,2007
7.917608595,163.1672501,1571.80741,6.407733064,350.401849,401.8330357,14.94467501,64.84163726,4.41217355,0,5,2007
7.927969553,158.0403984,1941.21149,4.713506892,335.9701137,315.6043274,18.44303119,66.66857615,2.988621031,0,2,2007
6.057068041,162.3364121,1489.57624,2.684300165,323.1541152,406.0944271,12.66601633,72.92328888,4.04637969,0,9,2018
7.917608595,237.9226372,1139.08687,4.563008686,293.1607997,391.0688736,16.35221983,63.8212371,3.984308829,0,9,2009
6.369830256,69.7617013,527.0657,6.765469172,322.2696608,377.1881249,19.24714117,59.49402634,3.525027131,0,9,2020
6.191241443,163.6397469,1185.89209,2.031154648,336.5551001,507.1288333,14.89621036,55.06524301,4.033773709,0,2,2011
7.851925692,176.3237817,1767.83686,7.499916848,322.3656611,638.0001823,16.14825846,27.0957029,4.16249551,0,8,2007
7.240271791,92.40733595,562.75253,3.813066687,348.6188443,326.3507452,15.04759327,61.42879055,3.980920352,0,8,2011
6.660461917,83.83600334,1053.79389,7.639210005,338.0700701,434.0512533,8.93024245,45.90678242,2.619420879,0,11,2021
6.98981377,150.7757235,1688.26332,3.123715454,344.309289,548.5744617,11.76830935,85.8402577,5.55466674,0,12,2021
8.180800397,140.3324752,659.06317,3.724852582,421.39399,557.4218785,10.67551753,44.55526428,4.559836219,0,3,2008
8.354479025,188.3687408,1696.1651,4.460417475,235.7709819,365.845248,14.14398937,79.55361207,4.275192719,0,2,2010
6.140965309,166.0172003,1131.6126,2.497432745,307.5634549,521.0162606,18.96201401,54.01311185,5.044454778,0,1,2020
6.645657378,107.8937516,594.09049,8.258578048,440.6355091,411.478461,18.15675398,62.6344489,3.413646703,0,8,2010
8.132736965,168.3087674,1963.65966,3.529880427,312.3152294,378.1203925,21.69297376,63.15490498,3.329243166,0,5,2011
7.138586781,120.8408865,1460.36928,1.246349067,286.3275624,476.3871494,6.4724737,52.64059396,3.505300168,0,2,2020
7.722782683,56.88969775,1613.53431,2.198484084,239.9119021,466.64942,10.93386725,60.3737223,3.931306748,0,9,2020
6.934310583,199.1984919,1037.35356,1.791249758,329.0195542,341.7403447,13.94022086,40.09669635,3.302211725,0,7,2015
7.377036504,215.1367211,963.64615,4.563008686,267.5611435,472.2741221,8.92359387,73.60191818,4.274738214,0,9,2022
6.863268899,99.04379969,715.92223,4.563008686,356.6901736,465.3308561,14.52338912,80.62515955,3.493053886,0,7,2011
5.195920669,179.6991515,28232.01841,4.268479395,429.8143222,441.7651579,14.32455235,70.20332536,4.656377233,0,10,2011
8.237091874,163.1716531,1296.65144,4.151576951,393.2646996,329.0166464,21.1420528,67.15953241,3.285077052,0,9,2011
7.021295306,171.7515509,1892.3849,3.567217177,338.195387,572.7434072,14.5449484,68.64858169,3.125608701,0,9,2022
8.458796988,113.9522729,1708.1119,2.843854548,402.836817,381.0587763,18.19693095,72.28192022,3.929177544,0,1,2012
6.145148361,138.4401107,1782.91124,6.559697826,205.9350906,484.4429648,17.47278848,59.60581211,3.741067233,0,1,2016
7.724799825,77.26294255,1107.23501,4.866240512,311.553679,393.6251725,10.97143187,85.68214597,3.628459629,0,12,2018
7.213375388,196.4350878,16540.97905,4.94087546,325.8731338,381.3573499,17.30153609,94.38693228,4.023775902,0,9,2020
7.691486298,184.156604,556.13752,1.881017428,350.3819811,406.0944271,17.41168255,72.56837619,3.050197585,0,10,2013
7.636454091,151.0065971,909.52245,2.742047079,357.2657321,355.5273068,16.25700237,71.44491514,4.371167168,0,6,2009
7.886591227,153.9800345,1014.59118,3.83786407,297.8371878,443.8947357,13.58303609,57.23887404,2.958414712,0,8,2018
8.076873593,185.8257264,1659.63753,2.895371748,343.485533,305.6294093,13.51805212,67.35607868,3.466264458,0,9,2007
6.762832522,199.1078856,1819.59655,8.524370962,277.5404491,442.7680497,15.04701878,61.83571167,2.969136099,0,5,2016
7.732601709,109.8410436,1127.2565,4.123048063,373.486425,420.6076491,17.20000825,78.46849123,4.106807505,0,1,2020
6.252410005,167.1021915,820.58857,3.252227145,328.9072866,482.4519329,13.94318282,74.07592557,3.958248504,0,12,2019
6.687192024,175.8339443,1473.16759,1.595601899,433.6943202,411.1474331,14.28931979,76.31069468,2.404729206,0,11,2009
6.833111019,106.3593547,1692.64792,4.563008686,356.8700406,361.6143911,12.23517536,54.79876743,4.575578405,0,12,2010
6.602539772,181.4344194,838.22816,4.563008686,284.9459493,465.4998707,13.49078768,70.20673966,4.847520234,0,12,2009
7.973307535,175.274076,1915.02274,7.587908534,318.0260869,370.9298085,15.25279421,68.12076148,4.346153563,0,10,2022
6.657793591,174.3236079,1254.01845,2.792855334,338.5211763,483.3342093,13.2019432,72.57395938,4.112322458,0,9,2010
